Date,Name,Year,Letterboxd URI,Rating
2022-11-26,Disney Channel's Theme: A History Mystery,2022,https://boxd.it/DLUC,4.5
2022-11-26,Glass Onion,2022,https://boxd.it/oCkK,3.5
2022-11-27,The Menu,2022,https://boxd.it/lScm,2
2022-12-04,A Christmas Story,1983,https://boxd.it/29sw,5
2022-12-18,Seinfeld: How It Began,2004,https://boxd.it/bl3w,4
2022-12-19,Avatar: The Way of Water,2022,https://boxd.it/2E2E,4
2022-12-19,It's a Wonderful Life,1946,https://boxd.it/28xA,5
2022-12-27,Fall,2022,https://boxd.it/Bf6G,1.5
2023-01-01,300: Rise of an Empire,2014,https://boxd.it/xaC,0.5
2023-01-15,The Banshees of Inisherin,2022,https://boxd.it/p7XS,4.5
2023-01-17,The Hatchet Wielding Hitchhiker,2023,https://boxd.it/E9tq,2
2023-02-04,The Fabelmans,2022,https://boxd.it/ugoM,3.5
2023-02-06,Indiana Jones and the Temple of Doom,1984,https://boxd.it/2bb8,3
2023-02-16,Napoleon Dynamite,2004,https://boxd.it/20wu,4.5
2023-02-16,"Papers, Please - The Short Film",2018,https://boxd.it/hovA,4
2023-02-23,"I, Robot",2004,https://boxd.it/27y8,3.5
2023-02-24,Tropic Thunder,2008,https://boxd.it/20WM,4.5
2023-02-26,The Founder,2016,https://boxd.it/9XwM,3.5
2023-02-27,There's Something About Mary,1998,https://boxd.it/2aae,3.5
2023-03-08,Indiana Jones and the Last Crusade,1989,https://boxd.it/2baO,4.5
2023-03-10,MH370: The Plane That Disappeared,2023,https://boxd.it/FuX4,2
2023-03-10,Demon Slayer: Kimetsu no Yaiba -To the Swordsmith Village-,2023,https://boxd.it/EnHw,1
2023-03-14,Band of Brothers,2001,https://boxd.it/aRNY,5
2023-03-17,Star Trek Into Darkness,2013,https://boxd.it/uYE,4.5
2023-03-17,Shazam! Fury of the Gods,2023,https://boxd.it/lV0S,3.5
2023-03-20,The Whale,2022,https://boxd.it/tw4c,3
2023-03-27,The Pacific,2010,https://boxd.it/5IIA,4
2023-04-02,John Wick,2014,https://boxd.it/7dEc,4
2023-04-08,The Super Mario Bros. Movie,2023,https://boxd.it/i8C8,3.5
2023-04-09,Tetris,2023,https://boxd.it/rePK,4
2023-04-15,Insomnia,2002,https://boxd.it/2aB0,3.5
2023-04-15,Suzume,2022,https://boxd.it/yv7Y,4.5
2023-04-22,Air,2023,https://boxd.it/Arlc,3.5
2023-04-29,Ghosted,2023,https://boxd.it/wL1e,1.5
2023-05-06,Guardians of the Galaxy Vol. 3,2023,https://boxd.it/fVNI,4.5
2023-05-09,American Manhunt: The Boston Marathon Bombing,2023,https://boxd.it/G6iI,3.5
2023-05-10,Guy Ritchie's The Covenant,2023,https://boxd.it/xjcK,3.5
2023-05-20,Fast & Furious Presents: Hobbs & Shaw,2019,https://boxd.it/dnDA,2
2023-05-20,Fast X,2023,https://boxd.it/drIu,3
2023-06-03,Sisu,2022,https://boxd.it/vHpu,2
2023-06-11,Spider-Man: Across the Spider-Verse,2023,https://boxd.it/kSz4,4
2023-06-17,Lisa: Steve Jobs’ sabotage and Apple’s secret burial,2023,https://boxd.it/GU1s,1
2023-06-19,Cocaine Bear,2023,https://boxd.it/ugw2,2.5
2023-06-25,Asteroid City,2023,https://boxd.it/s3ds,2.5
2023-07-01,Indiana Jones and the Dial of Destiny,2023,https://boxd.it/b8vM,2
2023-07-21,Oppenheimer,2023,https://boxd.it/wUow,4.5
2023-07-22,John Wick: Chapter 4,2023,https://boxd.it/mh48,4.5
2023-07-25,"Good Morning, Vietnam",1987,https://boxd.it/29Aq,4
2023-08-17,The Imitation Game,2014,https://boxd.it/6aig,4
2023-08-27,Barbie,2023,https://boxd.it/bCLK,3.5
2023-09-04,Free Guy,2021,https://boxd.it/k8dm,3.5
2023-09-14,The Greatest Beer Run Ever,2022,https://boxd.it/m2tC,3
2023-09-22,Doom,2005,https://boxd.it/1ZOW,2.5
2023-09-24,13 Hours: The Secret Soldiers of Benghazi,2016,https://boxd.it/9yzQ,4
2023-09-28,The Machine,2023,https://boxd.it/o2IG,3
2023-10-01,The Creator,2023,https://boxd.it/oXWq,3
2023-10-03,Gran Turismo,2023,https://boxd.it/B2lS,4
2023-10-10,J. Edgar,2011,https://boxd.it/38B0,2.5
2023-10-21,"nothing, except everything.",2023,https://boxd.it/GJqw,3
2023-11-01,Whiplash,2013,https://boxd.it/cJds,3.5
2023-11-02,Shaun of the Dead,2004,https://boxd.it/29J8,4.5
2023-11-05,Charlie and the Chocolate Factory,2005,https://boxd.it/2b68,3
2023-11-09,The Suicide Squad,2021,https://boxd.it/fw6O,3
2023-11-21,Wayne's World,1992,https://boxd.it/1ZHG,4
2023-11-23,Napoleon,2023,https://boxd.it/shJM,3.5
2023-11-27,Gladiator,2000,https://boxd.it/2b9m,4.5
2023-12-14,The Boy and the Heron,2023,https://boxd.it/ipeM,3.5
2023-12-23,Rebel Moon – Part One: A Child of Fire,2023,https://boxd.it/w0qc,1
2023-12-24,The Holdovers,2023,https://boxd.it/vHza,4
2023-12-25,Die Hard,1988,https://boxd.it/2a7u,4.5
2023-12-31,Superman II: The Richard Donner Cut,2006,https://boxd.it/n7Vy,3.5
2024-01-07,Get a Horse!,2013,https://boxd.it/6U4E,4
2024-01-13,The Lord of the Rings: The Fellowship of the Ring,2001,https://boxd.it/2b5O,5
2024-01-13,The Lord of the Rings: The Two Towers,2002,https://boxd.it/2b5E,4
2024-01-14,The Lord of the Rings: The Return of the King,2003,https://boxd.it/2b5u,5
2024-01-17,Attack of the Doc!,2023,https://boxd.it/C71g,4
2024-01-20,Killers of the Flower Moon,2023,https://boxd.it/gHp0,4
2024-02-07,Wonder Woman,2017,https://boxd.it/9roG,2
2024-02-26,Dune: Part Two,2024,https://boxd.it/pUfA,5
2024-03-16,Masters of the Air,2024,https://boxd.it/KPrS,5
2024-03-17,American Fiction,2023,https://boxd.it/DYHm,3.5
2024-03-23,The Zone of Interest,2023,https://boxd.it/gJsA,3
2024-03-23,One Life,2023,https://boxd.it/sAhC,4.5
2024-03-31,True Lies,1994,https://boxd.it/19pq,4
2024-04-30,The Ministry of Ungentlemanly Warfare,2024,https://boxd.it/u5zu,3
2024-04-30,Shōgun,2024,https://boxd.it/LciY,4
2024-04-30,Comet,2014,https://boxd.it/8r08,2.5
2024-05-06,Star Wars: Episode I – The Phantom Menace,1999,https://boxd.it/27Vc,3.5
2024-05-07,Challengers,2024,https://boxd.it/zld0,3.5
2024-06-10,Avengers: Infinity War,2018,https://boxd.it/9vEe,4.5
2024-06-16,Furiosa: A Mad Max Saga,2024,https://boxd.it/tABk,3.5
2024-07-05,Argylle,2024,https://boxd.it/w1kk,2.5
2024-07-12,BlackBerry,2023,https://boxd.it/CoVK,3.5
2024-07-12,Ferrari,2023,https://boxd.it/cEtq,4
2024-07-27,Deadpool & Wolverine,2024,https://boxd.it/jq8s,3.5
2024-08-06,Bad Boys: Ride or Die,2024,https://boxd.it/l3Ki,3
2024-08-18,Rise of the Planet of the Apes,2011,https://boxd.it/cS4,3.5
2024-08-28,Hideo Kojima: Connecting Worlds,2023,https://boxd.it/GA5E,3.5
2024-09-11,Lilo & Stitch,2002,https://boxd.it/1TAY,4.5
2024-09-23,Robot Dreams,2023,https://boxd.it/vBZm,4
2024-09-27,White Chicks,2004,https://boxd.it/1SpK,2
2024-10-03,Elvis,2022,https://boxd.it/mK4w,4
2024-10-06,Wolfs,2024,https://boxd.it/x6zG,3.5
2024-10-07,Megalopolis,2024,https://boxd.it/lPBS,2.5
2024-10-11,Last Night in Soho,2021,https://boxd.it/lbJC,4
2024-10-13,Re-Animator,1985,https://boxd.it/28hM,3.5
2024-10-25,Joe Pera Talks You to Sleep,2016,https://boxd.it/et36,4
2024-10-25,Joe Pera Helps You Find the Perfect Christmas Tree,2016,https://boxd.it/fj4q,4
2024-10-26,Rap World,2024,https://boxd.it/LPe2,3
2024-11-03,Saturday Night,2024,https://boxd.it/Gpfo,4
2024-12-10,The Fifth Element,1997,https://boxd.it/71k,4.5
2024-12-14,Harry Potter and the Philosopher's Stone,2001,https://boxd.it/29QS,4
2024-12-15,Harry Potter and the Chamber of Secrets,2002,https://boxd.it/29QI,3.5
2024-12-15,Harry Potter and the Prisoner of Azkaban,2004,https://boxd.it/29Qy,4
2024-12-15,Harry Potter and the Goblet of Fire,2005,https://boxd.it/29Qo,3.5
2024-12-16,Interstellar,2014,https://boxd.it/4VZ8,5
2024-12-16,Harry Potter and the Half-Blood Prince,2009,https://boxd.it/29FU,4
2024-12-17,Harry Potter and the Deathly Hallows: Part 1,2010,https://boxd.it/1RYu,3.5
2024-12-20,Uncle Buck,1989,https://boxd.it/26yG,4.5
2024-12-20,Harry Potter and the Deathly Hallows: Part 2,2011,https://boxd.it/1RYk,4
2024-12-21,Juror #2,2024,https://boxd.it/FRwU,3.5
2024-12-25,How the Grinch Stole Christmas,2000,https://boxd.it/1ZHQ,3
2024-12-25,The Guardians of the Galaxy Holiday Special,2022,https://boxd.it/t77K,3.5
2024-12-28,Sonic the Hedgehog 3,2024,https://boxd.it/zq0U,2.5
2025-01-03,Starship Troopers,1997,https://boxd.it/2a7k,4
2025-01-04,A Grand Day Out,1989,https://boxd.it/2acu,4.5
2025-01-05,Mission: Impossible III,2006,https://boxd.it/29cI,3.5
2025-01-11,Mission: Impossible – Ghost Protocol,2011,https://boxd.it/psI,3.5
2025-01-11,Hillbilly Elegy,2020,https://boxd.it/lQmY,3
2025-01-12,Mission: Impossible – Rogue Nation,2015,https://boxd.it/5rI4,4
2025-01-20,Mission: Impossible – Fallout,2018,https://boxd.it/bSVc,4
2025-01-21,Mission: Impossible – Dead Reckoning,2023,https://boxd.it/l7zS,4
2025-01-29,The Internet's Own Boy: The Story of Aaron Swartz,2014,https://boxd.it/7lcA,4
2025-02-15,Captain Phillips,2013,https://boxd.it/3GPK,4
2025-02-16,Johnny English,2003,https://boxd.it/1YyI,3.5
2025-02-22,Submerged,2024,https://boxd.it/QMNy,2.5
2025-03-29,Rainier: A Beer Odyssey,2024,https://boxd.it/MD2K,4
2025-03-30,Spider-Man 2,2004,https://boxd.it/2a88,4.5
2025-04-07,TRON: Legacy,2010,https://boxd.it/1Dlo,4
2025-04-12,Tron,1982,https://boxd.it/2b9w,3.5
2025-04-12,Warfare,2025,https://boxd.it/LbRo,4.5
2025-05-11,Black Bag,2025,https://boxd.it/KRbM,3.5
2025-05-26,Mission: Impossible – The Final Reckoning,2025,https://boxd.it/l7A2,4
2025-05-26,Lilo & Stitch,2025,https://boxd.it/kbUe,3.5
2025-06-24,Die Hard With a Vengeance,1995,https://boxd.it/28zG,4
2025-06-24,F1,2025,https://boxd.it/yjVM,4.5
2025-07-05,Independence Day,1996,https://boxd.it/2a1w,4
2025-07-23,28 Years Later,2025,https://boxd.it/FEGM,4
2025-07-26,Happy Gilmore,1996,https://boxd.it/1Yey,4.5
2025-07-28,Superman,2025,https://boxd.it/E9IU,4
2025-08-01,Anora,2024,https://boxd.it/Egcw,3.5
2025-08-01,Happy Gilmore 2,2025,https://boxd.it/M8PQ,3
2025-08-01,Friendship,2024,https://boxd.it/L6Dc,2
